THEME,STATUS,REF_PER_COLLECT,CCYY,MM,ITEM_P,STAT_VAR,STAT_PRES,STAT_VALUE
CLBM,f,A,2016,12,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2016,12,UPVC_32,PRICE,Raw,53
CLBM,f,A,2016,12,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2016,12,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,1,AGG,PRICE,Raw,56
CLBM,f,A,2017,1,BIT,PRICE,Raw,5050
CLBM,f,A,2017,1,CEMENT,PRICE,Raw,712
CLBM,f,A,2017,1,CONCRETE,PRICE,Raw,76
CLBM,f,A,2017,1,DIESEL_IND,PRICE,Raw,2012
CLBM,f,A,2017,1,DIESEL_RD,PRICE,Raw,958
CLBM,f,A,2017,1,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,1,GMS_ANGLE,PRICE,Raw,12739
CLBM,f,A,2017,1,GMS_FLAT,PRICE,Raw,10371
CLBM,f,A,2017,1,GMS_PLATE,PRICE,Raw,9158
CLBM,f,A,2017,1,HARDW_SAWN,PRICE,Raw,5707
CLBM,f,A,2017,1,HOMOF_200,PRICE,Raw,164
CLBM,f,A,2017,1,MF_SP,PRICE,Raw,4972
CLBM,f,A,2017,1,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2017,1,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,1,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2017,1,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,1,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,1,SAND,PRICE,Raw,124
CLBM,f,A,2017,1,SR_HIGH,PRICE,Raw,4272
CLBM,f,A,2017,1,SR_ROUND,PRICE,Raw,5610
CLBM,f,A,2017,1,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,1,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,1,UPVC_32,PRICE,Raw,53
CLBM,f,A,2017,1,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,1,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,2,AGG,PRICE,Raw,60
CLBM,f,A,2017,2,BIT,PRICE,Raw,5683
CLBM,f,A,2017,2,CEMENT,PRICE,Raw,711
CLBM,f,A,2017,2,CONCRETE,PRICE,Raw,76
CLBM,f,A,2017,2,DIESEL_IND,PRICE,Raw,2035
CLBM,f,A,2017,2,DIESEL_RD,PRICE,Raw,967
CLBM,f,A,2017,2,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,2,GMS_ANGLE,PRICE,Raw,13873
CLBM,f,A,2017,2,GMS_FLAT,PRICE,Raw,10879
CLBM,f,A,2017,2,GMS_PLATE,PRICE,Raw,9227
CLBM,f,A,2017,2,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,2,HOMOF_200,PRICE,Raw,165
CLBM,f,A,2017,2,MF_SP,PRICE,Raw,5017
CLBM,f,A,2017,2,MOSAIC_18,PRICE,Raw,119
CLBM,f,A,2017,2,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,2,MOSAIC_45,PRICE,Raw,143
CLBM,f,A,2017,2,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,2,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,2,SAND,PRICE,Raw,121
CLBM,f,A,2017,2,SR_HIGH,PRICE,Raw,4304
CLBM,f,A,2017,2,SR_ROUND,PRICE,Raw,5600
CLBM,f,A,2017,2,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,2,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,2,UPVC_32,PRICE,Raw,53
CLBM,f,A,2017,2,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,2,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,3,AGG,PRICE,Raw,60
CLBM,f,A,2017,3,BIT,PRICE,Raw,5950
CLBM,f,A,2017,3,CEMENT,PRICE,Raw,707
CLBM,f,A,2017,3,CONCRETE,PRICE,Raw,76
CLBM,f,A,2017,3,DIESEL_IND,PRICE,Raw,2038
CLBM,f,A,2017,3,DIESEL_RD,PRICE,Raw,968
CLBM,f,A,2017,3,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,3,GMS_ANGLE,PRICE,Raw,14623
CLBM,f,A,2017,3,GMS_FLAT,PRICE,Raw,11071
CLBM,f,A,2017,3,GMS_PLATE,PRICE,Raw,10011
CLBM,f,A,2017,3,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,3,HOMOF_200,PRICE,Raw,166
CLBM,f,A,2017,3,MF_SP,PRICE,Raw,5295
CLBM,f,A,2017,3,MOSAIC_18,PRICE,Raw,122
CLBM,f,A,2017,3,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,3,MOSAIC_45,PRICE,Raw,145
CLBM,f,A,2017,3,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,3,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,3,SAND,PRICE,Raw,121
CLBM,f,A,2017,3,SR_HIGH,PRICE,Raw,4437
CLBM,f,A,2017,3,SR_ROUND,PRICE,Raw,5660
CLBM,f,A,2017,3,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,3,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,3,UPVC_32,PRICE,Raw,52
CLBM,f,A,2017,3,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,3,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,4,AGG,PRICE,Raw,57
CLBM,f,A,2017,4,BIT,PRICE,Raw,6150
CLBM,f,A,2017,4,CEMENT,PRICE,Raw,702
CLBM,f,A,2017,4,CONCRETE,PRICE,Raw,78
CLBM,f,A,2017,4,DIESEL_IND,PRICE,Raw,2039
CLBM,f,A,2017,4,DIESEL_RD,PRICE,Raw,967
CLBM,f,A,2017,4,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,4,GMS_ANGLE,PRICE,Raw,14632
CLBM,f,A,2017,4,GMS_FLAT,PRICE,Raw,11155
CLBM,f,A,2017,4,GMS_PLATE,PRICE,Raw,10011
CLBM,f,A,2017,4,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,4,HOMOF_200,PRICE,Raw,167
CLBM,f,A,2017,4,MF_SP,PRICE,Raw,5288
CLBM,f,A,2017,4,MOSAIC_18,PRICE,Raw,122
CLBM,f,A,2017,4,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,4,MOSAIC_45,PRICE,Raw,145
CLBM,f,A,2017,4,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,4,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,4,SAND,PRICE,Raw,120
CLBM,f,A,2017,4,SR_HIGH,PRICE,Raw,4295
CLBM,f,A,2017,4,SR_ROUND,PRICE,Raw,5590
CLBM,f,A,2017,4,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,4,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,4,UPVC_32,PRICE,Raw,52
CLBM,f,A,2017,4,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,4,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,5,AGG,PRICE,Raw,59
CLBM,f,A,2017,5,BIT,PRICE,Raw,6150
CLBM,f,A,2017,5,CEMENT,PRICE,Raw,702
CLBM,f,A,2017,5,CONCRETE,PRICE,Raw,78
CLBM,f,A,2017,5,DIESEL_IND,PRICE,Raw,2050
CLBM,f,A,2017,5,DIESEL_RD,PRICE,Raw,957
CLBM,f,A,2017,5,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,5,GMS_ANGLE,PRICE,Raw,14605
CLBM,f,A,2017,5,GMS_FLAT,PRICE,Raw,11194
CLBM,f,A,2017,5,GMS_PLATE,PRICE,Raw,10005
CLBM,f,A,2017,5,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,5,HOMOF_200,PRICE,Raw,168
CLBM,f,A,2017,5,MF_SP,PRICE,Raw,5284
CLBM,f,A,2017,5,MOSAIC_18,PRICE,Raw,122
CLBM,f,A,2017,5,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,5,MOSAIC_45,PRICE,Raw,145
CLBM,f,A,2017,5,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,5,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,5,SAND,PRICE,Raw,113
CLBM,f,A,2017,5,SR_HIGH,PRICE,Raw,4270
CLBM,f,A,2017,5,SR_ROUND,PRICE,Raw,5520
CLBM,f,A,2017,5,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,5,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,5,UPVC_32,PRICE,Raw,52
CLBM,f,A,2017,5,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,5,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,6,AGG,PRICE,Raw,57
CLBM,f,A,2017,6,BIT,PRICE,Raw,6150
CLBM,f,A,2017,6,CEMENT,PRICE,Raw,695
CLBM,f,A,2017,6,CONCRETE,PRICE,Raw,77
CLBM,f,A,2017,6,DIESEL_IND,PRICE,Raw,2048
CLBM,f,A,2017,6,DIESEL_RD,PRICE,Raw,957
CLBM,f,A,2017,6,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,6,GMS_ANGLE,PRICE,Raw,14605
CLBM,f,A,2017,6,GMS_FLAT,PRICE,Raw,11194
CLBM,f,A,2017,6,GMS_PLATE,PRICE,Raw,10005
CLBM,f,A,2017,6,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,6,HOMOF_200,PRICE,Raw,168
CLBM,f,A,2017,6,MF_SP,PRICE,Raw,5284
CLBM,f,A,2017,6,MOSAIC_18,PRICE,Raw,122
CLBM,f,A,2017,6,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,6,MOSAIC_45,PRICE,Raw,145
CLBM,f,A,2017,6,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,6,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,6,SAND,PRICE,Raw,120
CLBM,f,A,2017,6,SR_HIGH,PRICE,Raw,4303
CLBM,f,A,2017,6,SR_ROUND,PRICE,Raw,5570
CLBM,f,A,2017,6,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,6,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,6,UPVC_32,PRICE,Raw,52
CLBM,f,A,2017,6,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,6,WALL_WHITE,PRICE,Raw,243
CLBM,f,A,2017,7,AGG,PRICE,Raw,67
CLBM,f,A,2017,7,BIT,PRICE,Raw,6150
CLBM,f,A,2017,7,CEMENT,PRICE,Raw,695
CLBM,f,A,2017,7,CONCRETE,PRICE,Raw,76
CLBM,f,A,2017,7,DIESEL_IND,PRICE,Raw,2039
CLBM,f,A,2017,7,DIESEL_RD,PRICE,Raw,960
CLBM,f,A,2017,7,GLASS_SH,PRICE,Raw,157
CLBM,f,A,2017,7,GMS_ANGLE,PRICE,Raw,14762
CLBM,f,A,2017,7,GMS_FLAT,PRICE,Raw,11577
CLBM,f,A,2017,7,GMS_PLATE,PRICE,Raw,10023
CLBM,f,A,2017,7,HARDW_SAWN,PRICE,Raw,5814
CLBM,f,A,2017,7,HOMOF_200,PRICE,Raw,168
CLBM,f,A,2017,7,MF_SP,PRICE,Raw,5332
CLBM,f,A,2017,7,MOSAIC_18,PRICE,Raw,122
CLBM,f,A,2017,7,MOSAIC_25,PRICE,Raw,50
CLBM,f,A,2017,7,MOSAIC_45,PRICE,Raw,145
CLBM,f,A,2017,7,PAINT_ACRY,PRICE,Raw,50
CLBM,f,A,2017,7,PAINT_EMUL,PRICE,Raw,53
CLBM,f,A,2017,7,SAND,PRICE,Raw,124
CLBM,f,A,2017,7,SR_HIGH,PRICE,Raw,4562
CLBM,f,A,2017,7,SR_ROUND,PRICE,Raw,5670
CLBM,f,A,2017,7,TF_PLY,PRICE,Raw,74
CLBM,f,A,2017,7,TF_SAWN,PRICE,Raw,4556
CLBM,f,A,2017,7,UPVC_32,PRICE,Raw,52
CLBM,f,A,2017,7,WALL_COLOR,PRICE,Raw,440
CLBM,f,A,2017,7,WALL_WHITE,PRICE,Raw,243
